,age,marital,education,default,balance,loan,day,month,duration,campaign,pdays,previous,job,housing
1759,36,1,3,0,222,0,6,5,317,1,169,2,4,1
1760,37,1,1,0,4153,0,31,7,35,16,-1,0,9,1
1761,37,2,1,0,48,0,8,5,133,2,-1,0,8,1
1762,48,1,2,0,750,0,18,5,90,6,-1,0,8,1
1763,28,1,1,0,-97,0,29,1,79,1,225,2,1,1
1764,36,1,3,0,605,0,26,5,204,1,-1,0,4,1
1765,37,1,3,0,4798,0,20,5,156,2,-1,0,6,1
1766,56,1,1,0,0,0,19,11,154,2,-1,0,1,1
1767,39,1,3,0,894,0,20,4,491,1,326,1,4,1
1768,31,1,1,0,-617,0,2,6,115,2,-1,0,8,1
1769,38,3,1,0,0,0,7,4,196,2,-1,0,11,1
1770,34,1,1,0,622,0,21,5,145,1,-1,0,8,1
1771,21,3,1,0,2488,0,30,6,258,6,169,3,7,0
1772,56,2,2,0,0,1,10,7,542,1,-1,0,1,0
1773,38,3,1,0,902,0,31,7,58,13,-1,0,1,1
1774,48,1,3,0,1175,0,18,11,1476,3,-1,0,4,1
1775,51,2,3,0,0,0,28,8,84,7,-1,0,11,0
1776,39,1,1,0,501,0,26,5,289,1,-1,0,11,0
1777,44,1,1,0,2403,0,28,1,180,2,-1,0,1,1
1778,52,1,3,0,214,0,29,8,161,3,-1,0,11,0
1779,58,1,1,0,175,0,12,8,92,4,-1,0,11,0
1780,34,3,1,0,215,0,3,3,350,3,-1,0,8,0
1781,26,3,3,0,350,0,8,7,367,1,-1,0,4,0
1782,51,1,1,1,34,1,7,7,200,1,-1,0,9,0
1783,37,3,1,0,608,0,14,5,380,3,-1,0,12,0
1784,35,1,1,0,0,0,27,8,106,4,-1,0,11,0
1785,47,1,1,0,0,0,9,7,250,1,-1,0,12,1
1786,27,3,1,0,-151,0,8,7,283,2,-1,0,12,0
1787,36,1,3,0,27359,0,3,6,71,2,-1,0,4,1
1788,36,1,3,0,307,0,14,5,341,1,330,2,9,1
1789,55,3,1,0,3339,0,2,6,63,1,-1,0,11,1
1790,38,1,1,0,740,0,7,8,259,3,-1,0,11,0
1791,47,1,2,0,2642,0,13,8,310,2,-1,0,8,0
1792,40,3,1,0,641,0,16,7,156,6,-1,0,11,0
1793,42,1,3,0,12223,0,19,11,36,1,-1,0,12,1
1794,31,1,3,0,13,0,28,8,110,5,-1,0,4,0
1795,27,3,1,0,15,0,25,7,67,3,-1,0,11,1
1796,41,1,3,0,0,0,20,6,95,1,-1,0,11,0
1797,26,3,1,0,3529,1,7,9,57,2,-1,0,1,0
1798,38,1,3,0,1988,0,27,3,164,2,130,2,1,0
1799,42,1,2,0,7041,0,28,7,386,4,-1,0,8,1
1800,76,1,2,0,2590,0,9,2,68,12,-1,0,10,0
1801,31,3,1,0,2070,0,29,8,319,2,-1,0,12,0
1802,38,1,3,0,2278,1,13,5,244,1,-1,0,4,1
1803,34,1,3,0,8,0,25,8,169,4,-1,0,4,0
1804,55,2,3,0,9756,0,5,6,103,2,95,1,4,1
1805,54,2,2,0,-182,0,9,7,98,1,-1,0,8,0
1806,32,1,1,0,1464,0,3,6,193,1,-1,0,12,1
1807,26,3,3,0,1216,0,16,4,472,2,-1,0,11,1
1808,51,1,3,0,5403,0,6,6,42,1,-1,0,6,0
1809,39,3,3,0,416,0,23,10,56,4,-1,0,4,0
1810,55,2,1,0,3450,0,10,2,169,1,183,1,11,0
1811,56,1,2,0,1906,1,19,6,45,9,-1,0,10,0
1812,48,1,1,0,10655,0,31,7,5,3,-1,0,11,0
1813,29,3,1,0,0,0,17,7,58,1,-1,0,12,0
1814,31,1,1,0,191,0,2,6,40,1,-1,0,8,1
1815,59,2,3,0,7813,0,21,11,75,1,-1,0,4,1
1816,35,3,1,0,1063,1,16,4,327,1,-1,0,12,1
1817,43,1,3,0,2886,0,20,11,230,1,-1,0,4,0
1818,32,3,1,0,116,1,16,7,255,2,-1,0,1,0
1819,56,1,3,0,318,1,9,7,246,3,-1,0,4,0
1820,45,1,2,0,97,0,7,5,923,3,-1,0,8,1
1821,47,1,1,0,2548,0,11,5,577,1,368,1,8,1
1822,32,3,3,0,5514,0,22,4,319,1,182,1,11,0
1823,31,1,1,0,1354,1,17,11,222,2,-1,0,8,1
1824,51,2,1,0,518,0,17,11,76,1,-1,0,12,1
1825,31,1,1,0,2363,0,13,5,247,1,-1,0,11,1
1826,44,2,1,0,80,1,14,5,387,2,-1,0,9,1
1827,57,1,1,0,49,1,25,8,93,4,-1,0,10,1
1828,80,1,2,0,0,0,23,2,639,1,189,1,5,0
1829,56,2,3,0,1016,0,9,6,184,5,-1,0,4,1
1830,39,1,2,0,879,0,26,5,102,2,-1,0,8,1
1831,46,1,3,0,217,0,14,5,141,1,346,2,11,1
1832,46,1,1,0,556,1,15,5,646,3,-1,0,1,1
1833,25,3,1,0,3217,0,28,5,24,1,-1,0,12,1
1834,39,2,1,0,1022,0,20,6,20,3,-1,0,1,1
1835,25,1,3,0,-242,1,18,5,600,4,332,4,4,1
1836,26,3,3,0,592,0,29,1,145,2,164,1,4,0
1837,58,1,1,0,116,0,16,6,580,3,-1,0,11,0
1838,42,1,1,0,-105,0,28,8,60,2,-1,0,4,1
1839,56,2,3,0,-59,1,28,7,127,6,-1,0,4,0
1840,50,1,1,0,732,0,7,4,736,7,-1,0,4,0
1841,52,2,1,0,238,0,6,5,101,1,362,5,12,1
1842,35,1,3,0,560,0,2,4,58,1,136,1,9,1
1843,32,1,1,0,0,1,17,11,159,2,195,2,1,1
1844,49,1,3,0,92,0,6,5,221,2,-1,0,4,1
1845,25,3,1,0,4590,0,28,5,199,2,-1,0,1,1
1846,30,3,3,0,2,0,16,6,102,1,85,1,4,0
1847,37,1,1,0,427,1,9,6,371,3,-1,0,8,1
1848,27,3,1,0,3276,0,5,8,106,1,110,2,3,0
1849,46,1,1,0,-337,0,27,5,112,1,-1,0,11,1
1850,29,3,1,0,872,0,7,5,230,1,-1,0,7,1
1851,57,3,1,0,254,0,8,10,676,1,-1,0,5,0
1852,40,1,1,0,0,1,29,5,245,3,-1,0,8,1
1853,43,1,2,0,7727,0,15,5,302,8,-1,0,8,1
1854,53,1,1,0,459,0,5,4,558,1,-1,0,1,0
1855,39,1,1,0,9374,0,20,5,273,1,-1,0,12,1
1856,28,1,1,0,2788,0,6,6,369,2,-1,0,8,1
1857,43,1,1,0,1335,0,6,5,371,2,-1,0,8,1
1858,59,1,1,0,2308,0,30,4,815,1,87,1,11,0
1859,35,1,2,0,3587,0,30,5,148,4,-1,0,8,1
1860,38,1,3,0,126,0,21,5,164,2,-1,0,4,1
1861,41,1,2,0,-306,0,15,5,500,1,-1,0,1,1
1862,36,1,3,0,6,0,27,1,100,1,435,1,11,1
1863,48,1,3,0,5057,1,19,11,37,1,-1,0,4,0
1864,36,1,1,0,80,0,30,5,251,3,-1,0,4,1
1865,31,3,3,0,96,0,5,2,577,1,-1,0,9,0
1866,58,1,2,0,781,0,15,5,74,2,-1,0,8,1
1867,55,1,2,0,2275,0,25,8,139,9,-1,0,8,0
1868,57,1,2,0,50,0,18,8,89,3,-1,0,5,0
1869,32,1,1,0,889,0,10,9,185,1,99,5,8,1
1870,49,1,1,0,-147,0,20,4,390,1,-1,0,11,1
1871,33,1,1,0,86,0,19,5,364,1,-1,0,8,1
1872,32,3,1,0,45,1,14,5,908,3,344,7,1,1
1873,59,2,1,0,3573,0,15,5,44,1,-1,0,8,0
1874,35,1,2,0,0,0,24,7,90,6,-1,0,8,1
1875,53,1,1,0,25,0,22,8,528,2,-1,0,8,0
1876,29,3,3,0,1445,0,26,4,328,2,143,2,4,0
1877,47,1,1,0,3188,0,3,2,426,3,-1,0,3,1
1878,42,1,2,0,792,1,19,11,611,2,175,12,8,1
1879,46,1,1,0,4855,0,10,8,1529,1,397,1,8,1
1880,38,1,3,0,1199,0,4,8,178,1,1,1,4,0
1881,50,1,2,0,0,0,11,8,72,5,-1,0,8,0
1882,30,1,1,0,122,0,16,5,107,1,-1,0,1,1
1883,53,1,1,0,94,0,10,8,493,1,181,14,3,0
1884,27,3,1,0,235,0,12,5,13,5,-1,0,11,1
1885,27,1,1,0,-247,1,4,6,344,2,-1,0,1,1
1886,51,1,1,0,397,0,20,8,293,2,-1,0,8,1
1887,79,1,2,0,429,0,8,7,1006,2,-1,0,10,0
1888,38,1,3,0,223,0,28,1,63,1,-1,0,4,0
1889,40,1,1,0,99,0,9,2,15,5,-1,0,4,0
1890,33,3,3,0,0,0,19,8,53,4,-1,0,4,0
1891,47,2,1,0,136,1,23,7,70,1,-1,0,1,0
1892,45,1,2,0,542,0,11,5,8,5,350,3,1,0
1893,33,1,1,0,210,1,20,5,201,1,-1,0,12,1
1894,31,1,3,0,1134,0,6,2,174,2,-1,0,9,0
1895,45,2,2,0,-311,0,23,5,1030,1,-1,0,8,1
1896,23,3,3,0,1129,0,28,5,806,1,-1,0,11,1
1897,35,1,1,0,181,0,31,7,5,3,-1,0,12,1
1898,48,3,1,0,312,1,3,2,369,2,-1,0,8,1
1899,40,3,1,0,10378,0,17,11,523,3,-1,0,4,1
1900,35,2,3,0,0,0,29,10,171,1,-1,0,4,1
1901,41,2,1,0,3823,0,26,4,234,10,-1,0,1,0
1902,34,1,1,0,1847,0,9,4,543,3,321,6,6,1
1903,42,1,3,0,782,0,3,4,285,1,-1,0,11,0
1904,52,1,1,0,3554,1,8,7,89,1,-1,0,11,0
1905,32,3,1,0,620,0,26,5,1234,3,-1,0,1,1
1906,27,3,1,0,3792,0,22,4,279,2,-1,0,8,0
1907,28,3,3,0,80,0,20,10,676,2,146,2,4,0
1908,48,1,1,0,725,1,10,7,105,1,-1,0,6,0
1909,52,1,3,0,2557,0,28,1,134,5,204,2,11,0
1910,25,1,3,0,914,0,12,5,185,2,-1,0,11,1
1911,37,3,3,0,876,0,15,4,140,4,327,2,4,1
1912,83,1,1,0,0,0,18,3,140,10,-1,0,10,0
1913,40,1,1,0,1012,0,6,5,410,1,-1,0,8,1
1914,46,1,1,0,22,0,26,8,388,6,-1,0,1,0
1915,60,2,1,0,385,0,4,2,80,1,-1,0,3,1
1916,52,1,1,0,0,0,7,8,82,2,-1,0,6,0
1917,38,1,3,0,1198,0,2,2,63,1,-1,0,4,1
1918,33,2,1,0,106,0,20,8,175,3,-1,0,4,0
1919,36,1,1,0,257,0,12,5,86,2,-1,0,12,1
1920,55,1,1,0,0,0,23,9,180,2,238,3,1,0
1921,46,3,1,0,834,0,11,7,196,2,-1,0,11,1
1922,42,3,3,0,0,0,7,9,99,1,-1,0,4,0
1923,24,3,1,0,508,0,18,5,12,3,374,1,7,1
1924,41,1,3,0,231,0,7,8,352,2,-1,0,9,0
1925,35,1,2,0,2643,1,8,7,259,1,-1,0,6,0
1926,31,1,1,0,413,0,13,5,65,1,-1,0,12,1
1927,31,1,3,0,156,0,13,8,657,7,-1,0,4,0
1928,27,3,3,0,212,0,15,5,373,1,-1,0,4,1
1929,42,1,1,0,96,0,5,5,238,3,340,2,12,1
1930,39,3,1,0,102,0,14,8,272,2,-1,0,11,1
1931,41,2,1,0,174,0,14,5,367,2,297,1,8,1
1932,52,1,1,0,657,0,7,7,398,2,460,2,12,0
1933,33,2,1,0,0,0,21,8,224,8,-1,0,11,0
1934,33,1,3,0,16992,0,29,5,58,1,-1,0,11,1
1935,55,2,3,0,481,0,8,5,147,2,298,3,4,1
1936,38,1,1,0,121,1,6,2,168,1,212,2,8,1
1937,53,1,3,0,4,0,20,6,19,6,-1,0,4,0
1938,58,1,1,0,1407,0,30,5,58,1,-1,0,9,1
1939,38,1,3,0,846,0,2,6,253,1,-1,0,9,0
1940,31,1,2,0,620,0,30,3,95,1,-1,0,8,0
1941,32,2,2,0,0,0,15,7,175,4,-1,0,3,0
1942,60,1,3,0,4256,0,16,8,239,3,761,1,12,1
1943,27,2,1,0,451,0,16,7,652,1,-1,0,1,1
1944,37,3,3,0,9,0,26,8,484,2,-1,0,4,0
1945,33,1,1,0,1158,0,20,4,25,2,-1,0,1,1
1946,33,1,2,0,82,0,18,11,63,2,-1,0,6,1
1947,50,1,3,0,4,0,17,11,223,1,96,2,4,0
1948,26,3,1,0,2610,1,2,6,626,1,-1,0,11,1
1949,36,1,3,0,2987,0,12,8,307,1,-1,0,4,1
1950,42,3,3,0,525,0,13,8,127,2,-1,0,4,0
1951,41,1,3,0,532,0,9,7,74,1,-1,0,11,1
1952,47,1,1,0,1203,0,17,4,239,2,-1,0,8,1
1953,65,1,2,0,493,0,16,10,622,1,182,1,10,0
1954,47,2,1,0,164,0,5,5,212,1,-1,0,12,0
1955,41,1,2,0,8,0,15,7,155,2,-1,0,8,1
1956,28,1,1,0,8,0,15,5,196,1,-1,0,8,1
1957,41,1,3,0,72,0,7,5,764,3,-1,0,4,1
1958,46,1,1,0,368,0,20,8,293,1,90,4,1,0
1959,29,1,1,0,-478,1,8,7,528,2,-1,0,8,0
1960,36,1,1,0,1409,0,17,6,235,2,-1,0,8,0
1961,34,2,3,0,674,0,7,8,587,2,-1,0,11,1
1962,50,3,1,0,246,0,17,11,270,1,123,2,11,1
1963,36,1,3,0,0,0,27,5,145,2,-1,0,4,1
1964,52,3,3,0,1623,0,5,6,21,17,-1,0,9,1
1965,35,2,1,0,-402,0,17,4,46,1,-1,0,1,1
1966,58,2,2,0,8218,0,31,7,124,10,-1,0,8,1
1967,49,1,1,0,273,0,23,7,58,1,-1,0,6,0
1968,50,2,1,0,-701,1,24,7,148,1,-1,0,11,1
1969,54,1,3,0,98,0,8,8,420,4,-1,0,11,0
1970,51,1,1,0,2662,0,28,1,148,2,-1,0,1,0
1971,46,2,1,0,361,0,19,5,86,7,-1,0,4,1
1972,36,1,1,0,1746,0,7,4,15,1,316,1,12,1
1973,45,1,3,0,265,0,28,8,14,3,-1,0,11,0
1974,55,2,2,0,653,0,6,6,800,1,-1,0,12,0
1975,32,3,1,0,2285,0,14,5,413,2,-1,0,8,1
1976,32,1,2,0,795,0,8,8,131,3,-1,0,6,0
1977,51,1,3,0,-892,1,14,8,248,2,-1,0,4,1
1978,26,3,3,0,170,0,15,6,129,1,-1,0,4,0
1979,34,1,1,0,79,0,23,5,83,1,-1,0,1,1
1980,45,1,3,0,-192,0,6,5,138,3,-1,0,4,1
1981,40,1,1,0,17,0,4,6,78,1,-1,0,12,0
1982,38,1,1,0,994,0,9,6,119,1,-1,0,11,0
1983,46,1,1,0,1069,0,8,5,45,2,-1,0,1,1
1984,34,3,3,0,618,0,3,6,119,4,-1,0,4,1
1985,35,1,1,0,0,0,14,7,125,2,-1,0,11,0
1986,37,3,1,0,48,0,6,5,140,2,-1,0,8,0
1987,27,3,3,0,1,0,3,2,65,2,-1,0,3,0
1988,55,1,2,0,1086,0,6,5,146,1,272,2,8,1
1989,45,1,1,0,245,0,14,5,126,3,-1,0,6,1
1990,55,3,2,0,1187,0,2,6,193,2,-1,0,8,1
1991,34,1,2,0,79,0,14,5,406,2,-1,0,8,1
1992,53,1,2,0,25,0,6,5,266,3,-1,0,8,1
1993,32,3,1,0,518,0,18,5,34,7,-1,0,9,1
1994,45,1,1,0,0,1,8,7,47,7,-1,0,12,0
1995,72,1,2,0,796,0,24,4,173,2,-1,0,10,0
1996,47,1,1,0,1167,0,30,4,968,1,87,5,11,1
1997,35,1,1,0,8883,0,21,11,33,3,-1,0,9,0
1998,47,1,1,0,1996,0,5,6,761,2,-1,0,8,0
1999,55,1,1,0,865,0,27,10,96,1,111,3,1,1
2000,51,1,2,0,5050,1,16,6,75,7,-1,0,8,0
2001,46,1,1,0,5,0,18,8,71,3,-1,0,8,0
2002,28,1,1,0,12,0,30,1,73,3,256,3,1,1
2003,46,1,3,0,137,1,5,5,246,1,-1,0,9,1
2004,27,1,1,0,-220,0,26,5,138,2,-1,0,9,1
2005,45,3,1,0,-11,0,5,5,247,1,-1,0,1,1
2006,58,1,1,0,502,0,12,5,197,2,370,3,10,1
2007,37,1,3,0,1689,0,29,5,645,2,-1,0,4,1
2008,40,3,3,0,2893,0,2,6,76,3,-1,0,9,0
2009,25,3,1,0,959,0,9,7,144,5,-1,0,11,0
2010,33,1,3,0,752,0,11,8,104,4,-1,0,4,1
2011,34,1,3,0,133,0,8,5,65,1,-1,0,4,1
2012,35,1,1,0,305,0,18,5,7,7,367,25,8,1
2013,31,3,3,0,874,0,18,11,190,2,-1,0,4,1
2014,52,1,1,0,195,0,18,2,220,1,63,5,11,1
2015,33,1,1,0,-77,0,28,7,151,3,-1,0,8,1
2016,31,1,1,0,1243,0,21,5,32,1,-1,0,8,1
2017,32,3,3,0,0,0,5,2,550,4,-1,0,4,0
2018,34,1,1,0,250,0,29,5,193,6,-1,0,8,1
2019,37,3,3,0,556,0,17,6,200,2,-1,0,9,0
2020,55,1,2,0,2587,0,4,9,328,2,94,2,4,0
2021,38,3,3,0,0,0,28,8,247,2,-1,0,11,0
2022,56,2,2,0,694,0,29,1,144,1,102,1,10,0
2023,31,1,1,0,472,0,13,5,907,2,-1,0,8,1
2024,40,1,1,0,990,0,6,2,252,3,-1,0,11,1
2025,31,3,3,0,969,0,15,6,95,1,-1,0,11,0
2026,54,1,3,0,2819,0,7,8,123,3,-1,0,4,0
2027,49,1,2,0,3371,0,11,11,269,2,-1,0,4,0
2028,47,1,3,0,7708,0,21,11,157,5,-1,0,4,1
2029,55,1,2,0,621,1,2,2,114,1,208,1,4,0
2030,41,1,3,0,177,0,11,7,117,2,-1,0,11,1
2031,31,1,1,0,0,1,28,1,71,1,223,9,11,1
2032,38,1,1,0,46,1,6,5,195,1,-1,0,1,1
2033,48,1,2,0,5173,0,18,6,88,8,-1,0,10,1
2034,58,1,2,0,419,1,5,6,295,3,-1,0,5,0
2035,25,1,3,0,10,0,21,7,857,4,-1,0,7,1
2036,37,1,1,0,2707,0,16,7,109,1,-1,0,11,1
2037,32,1,1,0,759,0,9,4,317,5,-1,0,8,1
2038,30,3,3,0,149,0,3,6,220,2,-1,0,4,1
2039,46,2,1,0,3455,0,14,5,566,2,-1,0,11,1
2040,37,2,1,0,2610,0,13,5,53,1,-1,0,11,1
2041,31,3,3,0,462,1,19,5,147,1,-1,0,8,1
2042,50,1,3,0,52,0,31,7,22,8,-1,0,6,0
2043,58,1,1,0,225,0,7,8,122,6,-1,0,10,0
2044,37,1,2,0,403,0,8,5,318,2,338,1,8,1
2045,29,3,1,0,3432,0,17,4,139,2,-1,0,1,1
2046,53,1,3,0,2289,1,17,11,183,1,-1,0,6,1
2047,52,1,3,0,3163,0,25,8,56,6,-1,0,4,0
2048,28,3,1,0,2034,0,21,5,196,1,-1,0,11,1
2049,36,1,2,0,123,0,18,5,9,1,-1,0,8,1
2050,40,1,2,1,0,0,6,5,64,2,-1,0,8,1
2051,47,1,1,0,599,0,13,8,99,3,-1,0,11,1
2052,54,1,1,0,448,1,5,8,98,1,-1,0,8,1
2053,40,1,3,0,642,0,18,11,147,3,-1,0,9,0
2054,33,1,1,0,932,0,21,5,226,1,-1,0,8,1
2055,33,2,1,0,411,0,8,5,216,1,-1,0,12,1
2056,34,2,3,0,13204,1,20,11,197,2,-1,0,4,1
2057,38,3,1,0,-196,0,2,2,60,1,271,1,12,1
2058,47,2,1,0,8515,0,20,11,14,7,112,4,9,1
2059,53,1,3,0,3177,0,8,8,92,2,-1,0,11,0
2060,53,1,3,0,1319,0,16,4,427,1,150,1,4,1
2061,60,1,2,0,65,0,9,5,1028,2,-1,0,11,1
2062,47,1,3,0,871,0,22,8,602,9,-1,0,12,0
2063,42,1,2,0,0,1,7,5,209,2,-1,0,8,1
2064,44,1,1,0,262,0,9,7,74,1,-1,0,1,1
2065,32,1,1,0,3540,0,18,5,213,1,178,1,1,1
2066,38,1,1,0,435,0,23,5,193,2,-1,0,12,1
2067,31,1,3,0,1343,1,21,5,85,1,-1,0,4,1
2068,50,1,3,0,3337,1,31,7,24,14,-1,0,11,1
2069,38,1,2,0,168,1,13,5,212,3,-1,0,8,1
2070,54,1,1,0,865,0,17,11,71,1,-1,0,1,1
2071,65,2,2,0,1840,0,1,6,383,2,188,5,10,0
2072,25,3,3,0,220,0,26,5,68,1,-1,0,1,0
2073,43,1,2,0,-93,0,26,5,402,2,-1,0,8,1
2074,30,1,3,0,1570,0,26,5,260,1,-1,0,11,1
2075,50,1,1,0,1011,0,30,7,340,2,-1,0,6,1
2076,28,3,1,0,769,0,15,5,153,1,371,2,11,1
2077,27,2,1,0,10,0,22,7,527,1,-1,0,12,1
2078,57,1,3,0,3250,0,20,8,162,3,-1,0,4,0
2079,39,3,3,0,0,0,12,5,561,4,369,3,4,1
2080,47,1,3,0,2408,0,12,8,236,1,104,1,11,0
2081,37,1,1,0,4030,0,26,5,178,5,-1,0,11,1
2082,34,3,3,0,2679,0,7,5,195,1,-1,0,4,1
2083,36,1,1,0,-206,0,8,5,177,2,-1,0,8,1
2084,38,1,1,0,361,0,11,6,601,1,-1,0,8,1
2085,74,2,1,0,4079,0,19,10,343,3,-1,0,10,0
2086,47,1,2,0,668,0,12,5,908,1,-1,0,6,0
2087,43,1,3,0,210,0,29,7,646,2,-1,0,6,0
2088,34,3,1,0,1386,1,28,5,185,6,-1,0,11,1
2089,46,1,3,0,342,1,5,5,84,1,-1,0,11,1
2090,35,3,3,0,44,0,7,9,310,2,96,2,9,0
2091,36,3,3,0,613,0,7,8,86,2,-1,0,4,0
2092,55,2,1,0,538,0,7,8,353,2,-1,0,6,1
2093,55,1,1,0,1102,0,15,5,126,2,-1,0,1,1
2094,56,3,3,0,917,0,9,6,306,1,-1,0,11,0
2095,42,1,2,0,198,0,8,5,314,1,-1,0,6,1
2096,35,1,3,0,0,0,11,7,89,1,-1,0,4,0
2097,32,1,1,0,9,0,17,4,334,2,-1,0,8,1
2098,35,3,3,0,5958,0,22,3,215,1,-1,0,4,1
2099,31,3,1,0,2544,0,15,7,252,1,184,3,11,0
2100,30,3,3,0,726,0,16,4,39,1,342,3,4,1
2101,35,1,2,0,422,0,14,5,73,1,-1,0,8,1
2102,40,1,1,0,109,0,20,6,402,22,-1,0,11,0
2103,53,1,2,0,995,0,4,2,200,3,-1,0,4,0
2104,30,3,3,0,7845,0,3,6,59,1,-1,0,4,1
2105,33,3,3,0,349,0,22,8,182,1,-1,0,4,0
2106,53,1,1,0,65,0,25,8,41,2,-1,0,11,0
2107,41,1,3,0,1287,0,16,6,286,1,-1,0,1,0
2108,51,2,1,0,1069,0,30,5,247,2,-1,0,8,1
2109,42,1,1,0,0,0,19,6,370,1,-1,0,1,0
2110,59,1,1,0,1173,0,9,6,77,2,-1,0,10,0
2111,37,3,1,0,267,0,13,5,121,1,-1,0,11,0
2112,40,1,3,0,542,0,20,11,1816,1,-1,0,4,1
2113,27,3,1,0,158,0,1,7,650,2,-1,0,11,0
2114,42,1,2,0,149,0,20,8,94,2,-1,0,6,0
2115,47,3,3,0,440,0,21,8,71,4,-1,0,4,0
2116,31,3,3,0,62,0,18,5,175,1,293,5,4,1
2117,39,3,3,0,-41,1,25,8,40,15,-1,0,11,0
2118,35,1,2,0,46,0,8,7,338,3,-1,0,8,0
2119,35,1,1,0,0,1,9,7,42,1,-1,0,12,0
2120,34,3,3,0,872,0,7,5,105,2,-1,0,4,1
2121,57,1,3,0,0,1,28,5,648,1,-1,0,10,1
2122,44,1,2,0,-312,0,20,6,22,3,-1,0,8,1
2123,34,1,1,0,7,1,2,2,171,2,193,2,8,1
2124,54,2,1,0,784,1,15,5,579,1,-1,0,11,1
2125,33,3,1,0,5739,1,21,11,374,1,-1,0,8,1
2126,43,1,3,0,1429,0,19,11,1015,1,198,2,4,1
2127,33,1,2,0,3704,0,6,6,447,2,-1,0,8,1
2128,23,1,2,0,1158,0,16,4,743,1,-1,0,8,1
2129,61,2,3,0,6610,0,24,2,481,2,-1,0,9,0
2130,53,1,1,0,427,1,14,8,360,4,-1,0,8,0
2131,41,1,2,0,819,0,9,2,244,3,-1,0,3,0
2132,53,1,1,0,4994,0,18,8,62,6,-1,0,12,0
2133,36,1,1,0,-11,0,30,7,172,28,-1,0,12,1
2134,49,3,1,0,61,0,29,1,185,2,246,1,4,1
2135,44,1,1,0,2523,0,29,5,1236,2,-1,0,8,1
2136,48,1,2,0,7195,0,21,11,609,2,-1,0,5,0
2137,47,1,3,0,2303,0,6,5,323,2,364,1,9,1
2138,56,1,1,0,1504,0,29,5,66,2,-1,0,1,1
2139,31,2,2,0,459,0,7,5,623,1,293,1,12,1
2140,50,1,3,0,112,0,4,11,70,5,85,5,4,1
2141,41,1,3,0,5426,0,14,5,149,2,-1,0,1,1
2142,32,1,3,0,-1053,0,21,7,357,3,-1,0,11,1
2143,46,1,2,0,174,1,15,7,90,1,-1,0,8,0
2144,29,1,1,0,125,0,13,5,50,1,-1,0,8,1
2145,41,1,1,0,780,0,15,5,432,3,-1,0,8,1
2146,44,1,3,0,3762,0,28,8,125,12,-1,0,4,0
2147,30,1,3,0,101,1,7,7,187,3,-1,0,11,1
2148,33,3,3,0,335,0,29,8,130,4,-1,0,4,0
2149,31,3,3,0,-162,0,18,5,380,1,-1,0,11,1
2150,58,3,3,0,145,1,16,7,128,2,-1,0,5,1
2151,45,2,2,0,757,0,20,4,103,1,325,4,3,0
2152,49,1,2,0,474,1,9,2,152,3,221,1,8,1
2153,55,1,1,0,466,0,17,6,287,4,-1,0,10,0
2154,50,2,1,0,717,0,30,1,113,1,-1,0,3,1
2155,34,1,1,0,-294,0,27,5,532,2,-1,0,4,1
2156,29,3,1,0,778,0,6,6,1994,2,-1,0,11,1
2157,26,3,1,0,63,0,28,7,76,4,-1,0,4,0
2158,57,1,2,0,1623,1,18,7,246,1,-1,0,10,1
2159,59,1,1,0,0,0,3,2,722,1,99,4,5,0
2160,53,1,2,0,1868,0,8,8,156,4,-1,0,8,0
2161,42,1,1,0,-91,1,5,2,43,1,-1,0,12,1
2162,38,3,3,0,917,0,23,5,260,1,-1,0,9,1
2163,50,1,3,0,-470,0,19,11,130,2,160,1,4,1
2164,30,2,1,0,0,0,13,5,172,1,-1,0,12,1
2165,49,1,1,1,-1680,1,27,6,92,4,-1,0,11,1
2166,55,1,1,0,273,0,29,1,84,3,183,3,11,1
2167,37,1,2,0,689,0,14,7,367,2,-1,0,8,1
2168,49,1,1,0,322,0,14,8,356,2,-1,0,8,0
2169,40,3,3,0,1509,0,15,3,144,2,124,1,4,0
2170,53,1,1,0,719,0,14,5,230,1,-1,0,11,1
2171,26,3,1,0,203,0,16,11,104,1,196,1,7,0
2172,30,3,1,0,175,0,25,8,167,4,-1,0,11,0
2173,35,1,3,0,175,0,7,8,257,2,-1,0,4,1
2174,32,3,3,0,2343,0,18,7,226,1,-1,0,4,0
2175,32,3,3,0,656,1,20,4,148,2,-1,0,4,1
2176,29,3,3,0,2325,0,2,2,125,1,-1,0,11,0
2177,34,1,1,0,2542,0,14,5,228,1,-1,0,8,1
2178,28,3,3,0,5549,0,28,7,383,6,-1,0,4,0
2179,61,1,1,0,1191,0,21,5,214,4,-1,0,11,0
2180,27,3,1,0,201,0,4,6,172,2,-1,0,12,1
2181,30,3,1,0,4787,0,4,6,99,2,-1,0,11,1
2182,35,1,1,0,839,0,23,5,50,3,-1,0,4,1
2183,36,1,1,0,480,0,20,10,213,1,-1,0,11,0
2184,44,1,3,0,13893,0,11,6,29,2,-1,0,4,0
2185,40,1,3,0,0,0,19,8,44,1,-1,0,11,0
2186,34,3,3,0,673,1,20,11,271,1,184,1,4,1
2187,44,1,1,0,10888,0,5,8,163,1,-1,0,11,1
2188,48,1,2,0,607,0,20,6,29,2,-1,0,1,0
2189,32,3,3,0,751,0,8,5,64,1,-1,0,4,1
2190,55,1,3,0,2366,1,30,7,94,4,-1,0,4,1
2191,38,3,3,0,15030,0,13,5,167,1,174,7,4,1
